Type,Key,Value
TrigramPosition,Pada2:Onset:evo,1
TrigramPosition,Pada2:Onset:evā,1
TrigramPosition,Pada2:Onset:ham,1
TrigramPosition,Pada2:Onset:hot,1
TrigramPosition,Pada2:Onset:id ,1
TrigramPosition,Pada2:Onset:mo ,1
TrigramPosition,Pada2:Onset:nam,1
TrigramPosition,Pada2:Onset:o b,1
TrigramPosition,Pada2:Onset:o d,1
TrigramPosition,Pada2:Onset:otā,1
TrigramPosition,Pada2:Onset:raṃ,1
TrigramPosition,Pada2:Onset:rdh,1
TrigramPosition,Pada2:Onset:sa ,2
TrigramPosition,Pada2:Onset:sac,1
TrigramPosition,Pada2:Onset:saṃ,1
TrigramPosition,Pada2:Onset:svā,1
TrigramPosition,Pada2:Onset:tat,1
TrigramPosition,Pada2:Onset:tav,1
TrigramPosition,Pada2:Onset:tār,1
TrigramPosition,Pada2:Onset:v e,1
TrigramPosition,Pada2:Onset:var,1
TrigramPosition,Pada2:Onset:vo ,1
TrigramPosition,Pada2:Onset:vā ,1
TrigramPosition,Pada2:Onset:yaś,1
TrigramPosition,Pada2:Onset:āra,1
TrigramPosition,Pada2:Onset:śas,1
