Type,Key,Value
BigramPosition,Pada2:Onset:pr,1
BigramPosition,Pada2:Onset:ra,2
BigramPosition,Pada2:Onset:rā,1
BigramPosition,Pada2:Onset:ti,1
BigramPosition,Pada2:Onset:tu,1
BigramPosition,Pada2:Onset:tv,1
BigramPosition,Pada2:Onset:ty,1
BigramPosition,Pada2:Onset:u̍,1
BigramPosition,Pada2:Onset:u̱,1
BigramPosition,Pada2:Onset:va,1
BigramPosition,Pada2:Onset:vi,1
BigramPosition,Pada2:Onset:ya,1
BigramPosition,Pada2:Onset:yo,1
BigramPosition,Pada2:Onset:ār,1
BigramPosition,Pada2:Onset:ā̍,2
BigramPosition,Pada2:Onset:ā̱,1
BigramPosition,Pada2:Onset:āṇ,1
BigramPosition,Pada2:Onset:ī ,1
BigramPosition,Pada2:Onset:̍d,1
BigramPosition,Pada2:Onset:̍ṣ,1
BigramPosition,Pada2:Onset:̱ ,1
BigramPosition,Pada2:Onset:̱d,1
BigramPosition,Pada2:Onset:̱m,1
BigramPosition,Pada2:Onset:̱t,1
BigramPosition,Pada2:Onset:̱v,1
BigramPosition,Pada2:Onset:̱ṇ,1
BigramPosition,Pada2:Onset:̱ṣ,1
BigramPosition,Pada2:Onset:ḥ ,1
BigramPosition,Pada2:Onset:ṃ ,2
BigramPosition,Pada2:Onset:ṇi,1
BigramPosition,Pada2:Onset:ṣī,1
BigramPosition,Pada2:Onset:ṣṭ,2
BigramPosition,Pada2:Onset:ṭa,1
BigramPosition,Pada2:Onset:ṭā,1
BigramPosition,Pada3:Cadence: b,1
BigramPosition,Pada3:Cadence: h,1
BigramPosition,Pada3:Cadence: k,3
BigramPosition,Pada3:Cadence: p,2
BigramPosition,Pada3:Cadence: v,1
BigramPosition,Pada3:Cadence:ar,1
BigramPosition,Pada3:Cadence:at,1
BigramPosition,Pada3:Cadence:a̍,2
BigramPosition,Pada3:Cadence:aṃ,2
BigramPosition,Pada3:Cadence:bh,1
BigramPosition,Pada3:Cadence:bi,1
BigramPosition,Pada3:Cadence:da,1
BigramPosition,Pada3:Cadence:e ,1
BigramPosition,Pada3:Cadence:gr,1
BigramPosition,Pada3:Cadence:ha,2
BigramPosition,Pada3:Cadence:hi,1
BigramPosition,Pada3:Cadence:hu,1
BigramPosition,Pada3:Cadence:i ,4
BigramPosition,Pada3:Cadence:iy,1
BigramPosition,Pada3:Cadence:iś,1
BigramPosition,Pada3:Cadence:i̍,1
BigramPosition,Pada3:Cadence:i̱,1
BigramPosition,Pada3:Cadence:iṣ,1
BigramPosition,Pada3:Cadence:kṛ,2
BigramPosition,Pada3:Cadence:kṣ,1
BigramPosition,Pada3:Cadence:ma,1
BigramPosition,Pada3:Cadence:mi,3
BigramPosition,Pada3:Cadence:nt,1
BigramPosition,Pada3:Cadence:nu,1
BigramPosition,Pada3:Cadence:nā,1
BigramPosition,Pada3:Cadence:om,2
BigramPosition,Pada3:Cadence:pu,1
BigramPosition,Pada3:Cadence:pṛ,1
BigramPosition,Pada3:Cadence:ra,1
BigramPosition,Pada3:Cadence:rm,1
BigramPosition,Pada3:Cadence:ru,1
BigramPosition,Pada3:Cadence:rā,1
BigramPosition,Pada3:Cadence:te,1
BigramPosition,Pada3:Cadence:th,1
BigramPosition,Pada3:Cadence:ti,1
BigramPosition,Pada3:Cadence:tr,1
BigramPosition,Pada3:Cadence:ut,1
BigramPosition,Pada3:Cadence:u̱,2
BigramPosition,Pada3:Cadence:uḥ,1
BigramPosition,Pada3:Cadence:vi,2
BigramPosition,Pada3:Cadence:vy,1
BigramPosition,Pada3:Cadence:vā,1
BigramPosition,Pada3:Cadence:ya,1
BigramPosition,Pada3:Cadence:yā,1
BigramPosition,Pada3:Cadence:ā ,5
BigramPosition,Pada3:Cadence:ān,1
BigramPosition,Pada3:Cadence:śv,1
BigramPosition,Pada3:Cadence:̍b,1
BigramPosition,Pada3:Cadence:̍n,1
BigramPosition,Pada3:Cadence:̍v,1
BigramPosition,Pada3:Cadence:̍ṇ,1
BigramPosition,Pada3:Cadence:̱ ,2
BigramPosition,Pada3:Cadence:̱n,1
BigramPosition,Pada3:Cadence:̱r,1
BigramPosition,Pada3:Cadence:̱v,1
BigramPosition,Pada3:Cadence:ḥ ,1
BigramPosition,Pada3:Cadence:ṃ ,3
BigramPosition,Pada3:Cadence:ṇo,2
BigramPosition,Pada3:Cadence:ṛt,1
BigramPosition,Pada3:Cadence:ṛ̍,1
BigramPosition,Pada3:Cadence:ṛṇ,1
BigramPosition,Pada3:Cadence:ṣi,1
BigramPosition,Pada3:Cadence:ṣm,1
BigramPosition,Pada3:Middle: b,1
BigramPosition,Pada3:Middle: d,1
BigramPosition,Pada3:Middle: e,1
BigramPosition,Pada3:Middle: m,1
BigramPosition,Pada3:Middle: p,1
BigramPosition,Pada3:Middle: s,1
BigramPosition,Pada3:Middle: t,3
BigramPosition,Pada3:Middle: u,1
BigramPosition,Pada3:Middle: v,1
BigramPosition,Pada3:Middle:a ,1
BigramPosition,Pada3:Middle:ad,1
BigramPosition,Pada3:Middle:am,1
BigramPosition,Pada3:Middle:ar,2
BigramPosition,Pada3:Middle:av,1
BigramPosition,Pada3:Middle:a̍,4
BigramPosition,Pada3:Middle:a̱,3
BigramPosition,Pada3:Middle:aṃ,2
BigramPosition,Pada3:Middle:bh,2
BigramPosition,Pada3:Middle:da,1
BigramPosition,Pada3:Middle:dh,1
BigramPosition,Pada3:Middle:dr,1
BigramPosition,Pada3:Middle:e ,1
BigramPosition,Pada3:Middle:en,1
BigramPosition,Pada3:Middle:he,1
BigramPosition,Pada3:Middle:hu,1
BigramPosition,Pada3:Middle:hā,1
BigramPosition,Pada3:Middle:i ,1
BigramPosition,Pada3:Middle:i̱,1
BigramPosition,Pada3:Middle:ma,1
BigramPosition,Pada3:Middle:mi,1
BigramPosition,Pada3:Middle:mu,1
BigramPosition,Pada3:Middle:mā,1
BigramPosition,Pada3:Middle:nā,1
BigramPosition,Pada3:Middle:o̱,1
BigramPosition,Pada3:Middle:pa,2
BigramPosition,Pada3:Middle:ra,2
BigramPosition,Pada3:Middle:ru,1
BigramPosition,Pada3:Middle:sa,1
BigramPosition,Pada3:Middle:ta,3
BigramPosition,Pada3:Middle:up,1
BigramPosition,Pada3:Middle:uv,1
BigramPosition,Pada3:Middle:u̱,1
BigramPosition,Pada3:Middle:uṇ,1
BigramPosition,Pada3:Middle:va,2
BigramPosition,Pada3:Middle:vi,1
BigramPosition,Pada3:Middle:vy,1
BigramPosition,Pada3:Middle:vā,1
BigramPosition,Pada3:Middle:ya,2
BigramPosition,Pada3:Middle:ā ,1
BigramPosition,Pada3:Middle:āv,1
BigramPosition,Pada3:Middle:āy,1
BigramPosition,Pada3:Middle:āṃ,1
BigramPosition,Pada3:Middle:̍ ,1
BigramPosition,Pada3:Middle:̍d,2
BigramPosition,Pada3:Middle:̍m,1
BigramPosition,Pada3:Middle:̍ṣ,1
BigramPosition,Pada3:Middle:̱ ,3
BigramPosition,Pada3:Middle:̱b,1
BigramPosition,Pada3:Middle:̱g,1
BigramPosition,Pada3:Middle:̱v,1
BigramPosition,Pada3:Middle:̱ṇ,1
BigramPosition,Pada3:Middle:ṃ ,2
BigramPosition,Pada3:Middle:ṇa,1
BigramPosition,Pada3:Middle:ṇo,1
BigramPosition,Pada3:Middle:ṣṭ,1
BigramPosition,Pada3:Middle:ṭh,1
BigramPosition,Pada3:Onset: a,4
BigramPosition,Pada3:Onset: d,3
BigramPosition,Pada3:Onset: j,1
BigramPosition,Pada3:Onset: k,1
BigramPosition,Pada3:Onset: m,2
BigramPosition,Pada3:Onset: p,1
BigramPosition,Pada3:Onset: t,3
BigramPosition,Pada3:Onset: v,1
BigramPosition,Pada3:Onset: y,1
BigramPosition,Pada3:Onset:ad,1
BigramPosition,Pada3:Onset:ah,3
BigramPosition,Pada3:Onset:an,1
BigramPosition,Pada3:Onset:ar,1
BigramPosition,Pada3:Onset:at,1
BigramPosition,Pada3:Onset:ay,1
BigramPosition,Pada3:Onset:a̍,1
BigramPosition,Pada3:Onset:a̱,2
BigramPosition,Pada3:Onset:aṃ,4
BigramPosition,Pada3:Onset:da,1
BigramPosition,Pada3:Onset:de,1
BigramPosition,Pada3:Onset:dh,1
BigramPosition,Pada3:Onset:di,1
BigramPosition,Pada3:Onset:e̱,2
BigramPosition,Pada3:Onset:ha,3
BigramPosition,Pada3:Onset:hā,1
BigramPosition,Pada3:Onset:i ,1
BigramPosition,Pada3:Onset:it,1
BigramPosition,Pada3:Onset:iv,1
BigramPosition,Pada3:Onset:i̍,1
BigramPosition,Pada3:Onset:ja,1
BigramPosition,Pada3:Onset:kā,1
BigramPosition,Pada3:Onset:ma,2
BigramPosition,Pada3:Onset:mi,1
BigramPosition,Pada3:Onset:mā,1
BigramPosition,Pada3:Onset:nt,1
BigramPosition,Pada3:Onset:nā,1
BigramPosition,Pada3:Onset:o ,1
BigramPosition,Pada3:Onset:o̱,2
BigramPosition,Pada3:Onset:pa,1
BigramPosition,Pada3:Onset:ro,1
BigramPosition,Pada3:Onset:rā,1
BigramPosition,Pada3:Onset:ta,2
BigramPosition,Pada3:Onset:ti,1
BigramPosition,Pada3:Onset:to,1
BigramPosition,Pada3:Onset:tr,1
BigramPosition,Pada3:Onset:tā,1
BigramPosition,Pada3:Onset:vi,1
BigramPosition,Pada3:Onset:vo,1
BigramPosition,Pada3:Onset:vā,1
BigramPosition,Pada3:Onset:ya,1
BigramPosition,Pada3:Onset:ye,1
BigramPosition,Pada3:Onset:ā̍,2
BigramPosition,Pada3:Onset:ā̱,2
BigramPosition,Pada3:Onset:āṃ,1
BigramPosition,Pada3:Onset:̍ ,1
BigramPosition,Pada3:Onset:̍m,1
BigramPosition,Pada3:Onset:̍v,1
BigramPosition,Pada3:Onset:̱ ,2
BigramPosition,Pada3:Onset:̱m,2
BigramPosition,Pada3:Onset:̱n,1
BigramPosition,Pada3:Onset:ṃ ,5
BigramPosition,Pada4:Cadence: b,1
BigramPosition,Pada4:Cadence: s,3
BigramPosition,Pada4:Cadence: t,2
BigramPosition,Pada4:Cadence: v,2
BigramPosition,Pada4:Cadence: ā,1
BigramPosition,Pada4:Cadence:a ,4
BigramPosition,Pada4:Cadence:ad,1
BigramPosition,Pada4:Cadence:an,1
BigramPosition,Pada4:Cadence:ay,1
BigramPosition,Pada4:Cadence:aś,1
BigramPosition,Pada4:Cadence:a̍,1
BigramPosition,Pada4:Cadence:a̱,1
BigramPosition,Pada4:Cadence:aṃ,2
BigramPosition,Pada4:Cadence:ba,1
BigramPosition,Pada4:Cadence:bh,2
BigramPosition,Pada4:Cadence:dh,1
BigramPosition,Pada4:Cadence:dā,1
BigramPosition,Pada4:Cadence:e ,1
BigramPosition,Pada4:Cadence:ed,1
BigramPosition,Pada4:Cadence:eś,1
BigramPosition,Pada4:Cadence:e̍,2
BigramPosition,Pada4:Cadence:hā,2
BigramPosition,Pada4:Cadence:hū,1
BigramPosition,Pada4:Cadence:i ,2
BigramPosition,Pada4:Cadence:i̍,2
BigramPosition,Pada4:Cadence:m ,2
BigramPosition,Pada4:Cadence:me,1
BigramPosition,Pada4:Cadence:mi,2
BigramPosition,Pada4:Cadence:no,1
BigramPosition,Pada4:Cadence:nt,1
BigramPosition,Pada4:Cadence:nv,1
BigramPosition,Pada4:Cadence:o̱,1
BigramPosition,Pada4:Cadence:pa,1
BigramPosition,Pada4:Cadence:pṛ,1
BigramPosition,Pada4:Cadence:sp,1
BigramPosition,Pada4:Cadence:su,2
BigramPosition,Pada4:Cadence:ta,1
BigramPosition,Pada4:Cadence:te,2
BigramPosition,Pada4:Cadence:tī,1
BigramPosition,Pada4:Cadence:u̍,2
BigramPosition,Pada4:Cadence:va,3
BigramPosition,Pada4:Cadence:ve,2
BigramPosition,Pada4:Cadence:vi,2
BigramPosition,Pada4:Cadence:ya,1
BigramPosition,Pada4:Cadence:ā ,2
BigramPosition,Pada4:Cadence:ām,3
BigramPosition,Pada4:Cadence:āv,1
BigramPosition,Pada4:Cadence:ī ,1
BigramPosition,Pada4:Cadence:īm,1
BigramPosition,Pada4:Cadence:śa,2
BigramPosition,Pada4:Cadence:śv,1
BigramPosition,Pada4:Cadence:śā,1
BigramPosition,Pada4:Cadence:ūv,1
BigramPosition,Pada4:Cadence:̍ ,1
BigramPosition,Pada4:Cadence:̍b,1
BigramPosition,Pada4:Cadence:̍m,1
BigramPosition,Pada4:Cadence:̍n,2
BigramPosition,Pada4:Cadence:̍v,1
BigramPosition,Pada4:Cadence:̍ś,2
BigramPosition,Pada4:Cadence:̱b,1
BigramPosition,Pada4:Cadence:̱p,1
BigramPosition,Pada4:Cadence:̱t,1
BigramPosition,Pada4:Cadence:ṃ ,3
BigramPosition,Pada4:Cadence:ṛ̍,1
BigramPosition,Pada4:Middle: a,1
BigramPosition,Pada4:Middle: b,1
BigramPosition,Pada4:Middle: p,1
BigramPosition,Pada4:Middle: s,1
BigramPosition,Pada4:Middle: t,1
BigramPosition,Pada4:Middle: v,1
BigramPosition,Pada4:Middle: ś,1
BigramPosition,Pada4:Middle: ṛ,1
BigramPosition,Pada4:Middle:a ,1
BigramPosition,Pada4:Middle:ad,1
BigramPosition,Pada4:Middle:ah,1
BigramPosition,Pada4:Middle:aj,1
BigramPosition,Pada4:Middle:am,1
BigramPosition,Pada4:Middle:ar,1
BigramPosition,Pada4:Middle:a̍,2
BigramPosition,Pada4:Middle:a̱,1
BigramPosition,Pada4:Middle:aṃ,2
BigramPosition,Pada4:Middle:bh,1
BigramPosition,Pada4:Middle:dd,1
BigramPosition,Pada4:Middle:di,1
BigramPosition,Pada4:Middle:gn,1
BigramPosition,Pada4:Middle:ha,1
BigramPosition,Pada4:Middle:hi,2
BigramPosition,Pada4:Middle:hū,1
BigramPosition,Pada4:Middle:i̱,3
BigramPosition,Pada4:Middle:iṃ,1
BigramPosition,Pada4:Middle:ja,1
BigramPosition,Pada4:Middle:ma,3
BigramPosition,Pada4:Middle:mā,1
BigramPosition,Pada4:Middle:nā,2
BigramPosition,Pada4:Middle:nī,1
BigramPosition,Pada4:Middle:o̱,1
BigramPosition,Pada4:Middle:pṛ,1
BigramPosition,Pada4:Middle:ra,1
BigramPosition,Pada4:Middle:ry,1
BigramPosition,Pada4:Middle:rā,1
BigramPosition,Pada4:Middle:rṣ,1
BigramPosition,Pada4:Middle:sa,1
BigramPosition,Pada4:Middle:ta,2
BigramPosition,Pada4:Middle:th,1
BigramPosition,Pada4:Middle:tr,1
BigramPosition,Pada4:Middle:va,2
BigramPosition,Pada4:Middle:vī,1
BigramPosition,Pada4:Middle:ya,2
BigramPosition,Pada4:Middle:yā,1
BigramPosition,Pada4:Middle:ā ,2
BigramPosition,Pada4:Middle:ān,1
BigramPosition,Pada4:Middle:ā̱,1
BigramPosition,Pada4:Middle:āṃ,1
BigramPosition,Pada4:Middle:ī ,1
BigramPosition,Pada4:Middle:śr,1
BigramPosition,Pada4:Middle:ū̱,1
BigramPosition,Pada4:Middle:̍m,1
BigramPosition,Pada4:Middle:̍t,2
BigramPosition,Pada4:Middle:̍ṇ,1
BigramPosition,Pada4:Middle:̍ṣ,1
BigramPosition,Pada4:Middle:̱ ,3
BigramPosition,Pada4:Middle:̱g,1
BigramPosition,Pada4:Middle:̱h,1
BigramPosition,Pada4:Middle:̱n,1
BigramPosition,Pada4:Middle:̱r,1
BigramPosition,Pada4:Middle:̱v,2
BigramPosition,Pada4:Middle:̱y,1
BigramPosition,Pada4:Middle:ṃ ,2
BigramPosition,Pada4:Middle:ṃ̱,3
BigramPosition,Pada4:Middle:ṇo,1
BigramPosition,Pada4:Middle:ṛ̍,2
BigramPosition,Pada4:Middle:ṣi,1
BigramPosition,Pada4:Middle:ṣm,1
BigramPosition,Pada4:Onset: a,2
BigramPosition,Pada4:Onset: b,2
BigramPosition,Pada4:Onset: d,2
BigramPosition,Pada4:Onset: e,1
BigramPosition,Pada4:Onset: m,1
BigramPosition,Pada4:Onset: s,1
BigramPosition,Pada4:Onset: t,1
BigramPosition,Pada4:Onset: u,1
BigramPosition,Pada4:Onset: y,1
BigramPosition,Pada4:Onset: ś,2
BigramPosition,Pada4:Onset:ah,2
BigramPosition,Pada4:Onset:am,1
BigramPosition,Pada4:Onset:at,1
BigramPosition,Pada4:Onset:a̱,1
BigramPosition,Pada4:Onset:aṃ,3
BigramPosition,Pada4:Onset:bh,1
BigramPosition,Pada4:Onset:br,1
BigramPosition,Pada4:Onset:dh,1
BigramPosition,Pada4:Onset:dr,1
BigramPosition,Pada4:Onset:dy,2
BigramPosition,Pada4:Onset:e ,1
BigramPosition,Pada4:Onset:en,1
BigramPosition,Pada4:Onset:et,1
BigramPosition,Pada4:Onset:ha,2
BigramPosition,Pada4:Onset:hi,1
BigramPosition,Pada4:Onset:hm,1
BigramPosition,Pada4:Onset:hā,1
BigramPosition,Pada4:Onset:hū,1
BigramPosition,Pada4:Onset:i ,1
BigramPosition,Pada4:Onset:is,1
BigramPosition,Pada4:Onset:me,1
BigramPosition,Pada4:Onset:mā,1
BigramPosition,Pada4:Onset:mū,1
BigramPosition,Pada4:Onset:nd,1
BigramPosition,Pada4:Onset:pr,1
BigramPosition,Pada4:Onset:ra,1
BigramPosition,Pada4:Onset:ri,1
BigramPosition,Pada4:Onset:ru,2
BigramPosition,Pada4:Onset:rā,2
BigramPosition,Pada4:Onset:st,1
BigramPosition,Pada4:Onset:su,1
BigramPosition,Pada4:Onset:ta,1
BigramPosition,Pada4:Onset:th,1
BigramPosition,Pada4:Onset:tā,2
BigramPosition,Pada4:Onset:tī,1
BigramPosition,Pada4:Onset:up,1
BigramPosition,Pada4:Onset:ut,1
BigramPosition,Pada4:Onset:u̍,1
BigramPosition,Pada4:Onset:u̱,1
BigramPosition,Pada4:Onset:va,1
BigramPosition,Pada4:Onset:vy,1
BigramPosition,Pada4:Onset:vā,1
BigramPosition,Pada4:Onset:ye,1
BigramPosition,Pada4:Onset:yā,2
BigramPosition,Pada4:Onset:ā̍,1
BigramPosition,Pada4:Onset:ā̱,5
BigramPosition,Pada4:Onset:āṃ,1
BigramPosition,Pada4:Onset:āṇ,1
BigramPosition,Pada4:Onset:ī ,1
BigramPosition,Pada4:Onset:śr,2
BigramPosition,Pada4:Onset:ū̱,1
BigramPosition,Pada4:Onset:ūṃ,1
BigramPosition,Pada4:Onset:̍t,1
BigramPosition,Pada4:Onset:̱d,1
BigramPosition,Pada4:Onset:̱h,1
BigramPosition,Pada4:Onset:̱m,1
BigramPosition,Pada4:Onset:̱r,1
BigramPosition,Pada4:Onset:̱v,3
BigramPosition,Pada4:Onset:ṃ ,3
BigramPosition,Pada4:Onset:ṇa,1
TrigramPosition,Pada1:Cadence: bi,1
TrigramPosition,Pada1:Cadence: ca,1
TrigramPosition,Pada1:Cadence: mū,1
TrigramPosition,Pada1:Cadence: pr,1
TrigramPosition,Pada1:Cadence: va,2
TrigramPosition,Pada1:Cadence: vi,1
TrigramPosition,Pada1:Cadence:a m,1
TrigramPosition,Pada1:Cadence:a p,1
TrigramPosition,Pada1:Cadence:adā,1
TrigramPosition,Pada1:Cadence:an ,1
TrigramPosition,Pada1:Cadence:arm,1
TrigramPosition,Pada1:Cadence:arā,1
TrigramPosition,Pada1:Cadence:avā,1
TrigramPosition,Pada1:Cadence:aśy,1
TrigramPosition,Pada1:Cadence:a̍n,1
TrigramPosition,Pada1:Cadence:a̍t,1
TrigramPosition,Pada1:Cadence:a̱s,1
TrigramPosition,Pada1:Cadence:aṃ̍,1
TrigramPosition,Pada1:Cadence:bha,1
TrigramPosition,Pada1:Cadence:bhi,1
TrigramPosition,Pada1:Cadence:bi̍,1
TrigramPosition,Pada1:Cadence:car,1
TrigramPosition,Pada1:Cadence:daṃ,1
TrigramPosition,Pada1:Cadence:dha,1
TrigramPosition,Pada1:Cadence:dām,1
TrigramPosition,Pada1:Cadence:han,1
TrigramPosition,Pada1:Cadence:har,1
TrigramPosition,Pada1:Cadence:hiś,1
TrigramPosition,Pada1:Cadence:iś ,1
TrigramPosition,Pada1:Cadence:i̍b,1
TrigramPosition,Pada1:Cadence:i̱p,1
TrigramPosition,Pada1:Cadence:mi ,5
TrigramPosition,Pada1:Cadence:mū̱,1
TrigramPosition,Pada1:Cadence:nom,1
TrigramPosition,Pada1:Cadence:nām,1
TrigramPosition,Pada1:Cadence:nī ,1
TrigramPosition,Pada1:Cadence:o v,1
TrigramPosition,Pada1:Cadence:omi,1
TrigramPosition,Pada1:Cadence:paś,1
TrigramPosition,Pada1:Cadence:pra,1
TrigramPosition,Pada1:Cadence:rav,1
TrigramPosition,Pada1:Cadence:rdh,1
TrigramPosition,Pada1:Cadence:rmi,1
TrigramPosition,Pada1:Cadence:rām,1
TrigramPosition,Pada1:Cadence:rāt,1
TrigramPosition,Pada1:Cadence:sya,1
TrigramPosition,Pada1:Cadence:sūn,1
TrigramPosition,Pada1:Cadence:ta̍,1
TrigramPosition,Pada1:Cadence:ti ,1
TrigramPosition,Pada1:Cadence:u̱r,1
TrigramPosition,Pada1:Cadence:va ,1
TrigramPosition,Pada1:Cadence:vad,1
TrigramPosition,Pada1:Cadence:va̱,1
TrigramPosition,Pada1:Cadence:vi̱,1
TrigramPosition,Pada1:Cadence:vā̱,1
TrigramPosition,Pada1:Cadence:ya ,1
TrigramPosition,Pada1:Cadence:ya̍,1
TrigramPosition,Pada1:Cadence:ām ,1
TrigramPosition,Pada1:Cadence:āmi,2
TrigramPosition,Pada1:Cadence:āta,1
TrigramPosition,Pada1:Cadence:ā̱m,1
TrigramPosition,Pada1:Cadence:ī v,1
TrigramPosition,Pada1:Cadence:ś c,1
TrigramPosition,Pada1:Cadence:śya,1
TrigramPosition,Pada1:Cadence:ūnā,1
TrigramPosition,Pada1:Cadence:ū̱r,1
TrigramPosition,Pada1:Cadence:̍ v,1
TrigramPosition,Pada1:Cadence:̍bh,1
TrigramPosition,Pada1:Cadence:̍no,1
TrigramPosition,Pada1:Cadence:̍nī,1
TrigramPosition,Pada1:Cadence:̍ti,1
TrigramPosition,Pada1:Cadence:̱mi,1
TrigramPosition,Pada1:Cadence:̱pa,1
TrigramPosition,Pada1:Cadence:̱rd,1
TrigramPosition,Pada1:Cadence:̱rā,1
TrigramPosition,Pada1:Cadence:̱sū,1
TrigramPosition,Pada1:Cadence:ṃ b,1
TrigramPosition,Pada1:Cadence:ṃ̍ ,1
TrigramPosition,Pada1:Middle: dh,1
TrigramPosition,Pada1:Middle: i̍,1
TrigramPosition,Pada1:Middle: pi,1
TrigramPosition,Pada1:Middle: sa,1
TrigramPosition,Pada1:Middle: sv,1
TrigramPosition,Pada1:Middle: va,1
TrigramPosition,Pada1:Middle: vā,1
TrigramPosition,Pada1:Middle: yo,1
TrigramPosition,Pada1:Middle:a i,1
TrigramPosition,Pada1:Middle:ama,1
TrigramPosition,Pada1:Middle:ami,1
TrigramPosition,Pada1:Middle:ana,1
TrigramPosition,Pada1:Middle:anu,1
TrigramPosition,Pada1:Middle:ara,1
TrigramPosition,Pada1:Middle:asa,1
TrigramPosition,Pada1:Middle:asu,1
TrigramPosition,Pada1:Middle:asy,1
TrigramPosition,Pada1:Middle:att,1
TrigramPosition,Pada1:Middle:a̍m,2
TrigramPosition,Pada1:Middle:a̍n,1
TrigramPosition,Pada1:Middle:a̱ ,1
TrigramPosition,Pada1:Middle:a̱y,1
TrigramPosition,Pada1:Middle:a̱ṃ,2
TrigramPosition,Pada1:Middle:bhi,1
TrigramPosition,Pada1:Middle:dha,1
TrigramPosition,Pada1:Middle:ebh,1
TrigramPosition,Pada1:Middle:gam,1
TrigramPosition,Pada1:Middle:han,2
TrigramPosition,Pada1:Middle:hir,1
TrigramPosition,Pada1:Middle:ida,1
TrigramPosition,Pada1:Middle:ir ,1
TrigramPosition,Pada1:Middle:i̍v,1
TrigramPosition,Pada1:Middle:i̱ ,1
TrigramPosition,Pada1:Middle:i̱t,1
TrigramPosition,Pada1:Middle:mas,1
TrigramPosition,Pada1:Middle:mat,1
TrigramPosition,Pada1:Middle:ma̍,1
TrigramPosition,Pada1:Middle:mid,1
TrigramPosition,Pada1:Middle:māh,1
TrigramPosition,Pada1:Middle:nas,1
TrigramPosition,Pada1:Middle:na̍,1
TrigramPosition,Pada1:Middle:nu̱,1
TrigramPosition,Pada1:Middle:pi̱,1
TrigramPosition,Pada1:Middle:r v,1
TrigramPosition,Pada1:Middle:ra̍,1
TrigramPosition,Pada1:Middle:rāy,1
TrigramPosition,Pada1:Middle:rī ,1
TrigramPosition,Pada1:Middle:sa̱,2
TrigramPosition,Pada1:Middle:sub,1
TrigramPosition,Pada1:Middle:sva,1
TrigramPosition,Pada1:Middle:ta ,1
TrigramPosition,Pada1:Middle:tar,1
TrigramPosition,Pada1:Middle:ti̱,1
TrigramPosition,Pada1:Middle:tti,1
TrigramPosition,Pada1:Middle:ubh,1
TrigramPosition,Pada1:Middle:vas,1
TrigramPosition,Pada1:Middle:va̱,1
TrigramPosition,Pada1:Middle:vā̱,1
TrigramPosition,Pada1:Middle:yam,1
TrigramPosition,Pada1:Middle:ya̱,1
TrigramPosition,Pada1:Middle:yo ,1
TrigramPosition,Pada1:Middle:āha,1
TrigramPosition,Pada1:Middle:āya,1
TrigramPosition,Pada1:Middle:ā̱t,1
TrigramPosition,Pada1:Middle:ī s,1
TrigramPosition,Pada1:Middle:̍ma,2
TrigramPosition,Pada1:Middle:̍mā,1
TrigramPosition,Pada1:Middle:̍va,1
TrigramPosition,Pada1:Middle:̱ d,1
TrigramPosition,Pada1:Middle:̱ y,1
TrigramPosition,Pada1:Middle:̱ta,2
TrigramPosition,Pada1:Middle:̱ya,1
TrigramPosition,Pada1:Middle:̱ṃ ,1
TrigramPosition,Pada1:Middle:̱ṃg,1
TrigramPosition,Pada1:Middle:ṃga,1
TrigramPosition,Pada1:Onset: ah,7
TrigramPosition,Pada1:Onset: ma,1
TrigramPosition,Pada1:Onset: ru,2
TrigramPosition,Pada1:Onset: rā,1
TrigramPosition,Pada1:Onset: so,2
TrigramPosition,Pada1:Onset: su,1
TrigramPosition,Pada1:Onset:a s,1
TrigramPosition,Pada1:Onset:a v,1
TrigramPosition,Pada1:Onset:aha,7
TrigramPosition,Pada1:Onset:ame,2
TrigramPosition,Pada1:Onset:ayā,1
TrigramPosition,Pada1:Onset:a̍m,1
TrigramPosition,Pada1:Onset:aṃ ,5
TrigramPosition,Pada1:Onset:dre,1
TrigramPosition,Pada1:Onset:drā,1
TrigramPosition,Pada1:Onset:e p,1
TrigramPosition,Pada1:Onset:e̱v,2
TrigramPosition,Pada1:Onset:ham,2
TrigramPosition,Pada1:Onset:haṃ,5
TrigramPosition,Pada1:Onset:may,1
TrigramPosition,Pada1:Onset:ma̍,1
TrigramPosition,Pada1:Onset:me̱,2
TrigramPosition,Pada1:Onset:nna,1
TrigramPosition,Pada1:Onset:oma,1
TrigramPosition,Pada1:Onset:o’n,1
TrigramPosition,Pada1:Onset:reb,1
TrigramPosition,Pada1:Onset:rud,1
TrigramPosition,Pada1:Onset:ru̱,1
TrigramPosition,Pada1:Onset:rā̱,1
TrigramPosition,Pada1:Onset:som,1
TrigramPosition,Pada1:Onset:so’,1
TrigramPosition,Pada1:Onset:su̱,1
TrigramPosition,Pada1:Onset:udr,1
TrigramPosition,Pada1:Onset:u̱d,1
TrigramPosition,Pada1:Onset:u̱v,1
TrigramPosition,Pada1:Onset:va ,2
TrigramPosition,Pada1:Onset:ve ,1
TrigramPosition,Pada1:Onset:yā̱,1
TrigramPosition,Pada1:Onset:ā̱ ,1
TrigramPosition,Pada1:Onset:ā̱ṣ,1
TrigramPosition,Pada1:Onset:̱ s,1
TrigramPosition,Pada1:Onset:̱dr,1
TrigramPosition,Pada1:Onset:̱va,2
